Reading,Receive,Value,Unit,Data Quality
2025-05-10 04:30:00,2025-05-10 05:37:12,3.06,ft,A
2025-05-10 04:15:00,2025-05-10 04:37:11,3.12,ft,A
2025-05-10 04:00:00,2025-05-10 04:37:11,3.10,ft,A
2025-05-10 03:45:00,2025-05-10 04:37:11,3.10,ft,A
2025-05-10 03:30:00,2025-05-10 04:37:11,3.11,ft,A
2025-05-10 03:15:00,2025-05-10 03:37:12,3.14,ft,A
2025-05-10 03:00:00,2025-05-10 03:37:12,3.14,ft,A
2025-05-10 02:45:00,2025-05-10 03:37:12,3.14,ft,A
2025-05-10 02:30:00,2025-05-10 03:37:12,3.16,ft,A
2025-05-10 02:15:00,2025-05-10 02:37:13,3.17,ft,A
2025-05-10 02:00:00,2025-05-10 02:37:13,3.18,ft,A
2025-05-10 01:45:00,2025-05-10 02:37:13,3.18,ft,A
2025-05-10 01:30:00,2025-05-10 02:37:13,3.20,ft,A
2025-05-10 01:15:00,2025-05-10 01:37:11,3.21,ft,A
2025-05-10 01:00:00,2025-05-10 01:37:11,3.23,ft,A
2025-05-10 00:45:00,2025-05-10 01:37:11,3.25,ft,A
2025-05-10 00:30:00,2025-05-10 01:37:11,3.26,ft,A
2025-05-10 00:15:00,2025-05-10 00:37:12,3.28,ft,A
2025-05-10 00:00:00,2025-05-10 00:37:12,3.28,ft,A
2025-05-09 23:45:00,2025-05-10 00:37:12,3.28,ft,A
2025-05-09 23:30:00,2025-05-10 00:37:12,3.29,ft,A
2025-05-09 23:15:00,2025-05-09 23:37:13,3.30,ft,A
2025-05-09 23:00:00,2025-05-09 23:37:13,3.31,ft,A
2025-05-09 22:45:00,2025-05-09 23:37:13,3.32,ft,A
2025-05-09 22:30:00,2025-05-09 23:37:13,3.34,ft,A
2025-05-09 22:15:00,2025-05-09 22:37:11,3.37,ft,A
2025-05-09 22:00:00,2025-05-09 22:37:11,3.39,ft,A
2025-05-09 21:45:00,2025-05-09 22:37:11,3.40,ft,A
2025-05-09 21:30:00,2025-05-09 22:37:11,3.40,ft,A
2025-05-09 21:15:00,2025-05-09 21:37:11,3.41,ft,A
2025-05-09 21:00:00,2025-05-09 21:37:11,3.41,ft,A
2025-05-09 20:45:00,2025-05-09 21:37:11,3.42,ft,A
2025-05-09 20:30:00,2025-05-09 21:37:11,3.43,ft,A
2025-05-09 20:15:00,2025-05-09 20:37:11,3.42,ft,A
2025-05-09 20:00:00,2025-05-09 20:37:11,3.42,ft,A
2025-05-09 19:45:00,2025-05-09 20:37:11,3.33,ft,A
2025-05-09 19:30:00,2025-05-09 20:37:10,3.31,ft,A
2025-05-09 19:15:00,2025-05-09 19:37:14,3.36,ft,A
2025-05-09 19:00:00,2025-05-09 19:37:14,3.37,ft,A
2025-05-09 18:45:00,2025-05-09 19:37:14,3.37,ft,A
2025-05-09 18:30:00,2025-05-09 19:37:13,3.36,ft,A
2025-05-09 18:15:00,2025-05-09 18:37:12,3.36,ft,A
2025-05-09 18:00:00,2025-05-09 18:37:12,3.36,ft,A
2025-05-09 17:45:00,2025-05-09 18:37:12,3.38,ft,A
2025-05-09 17:30:00,2025-05-09 18:37:11,3.36,ft,A
2025-05-09 17:15:00,2025-05-09 17:37:14,3.37,ft,A
2025-05-09 17:00:00,2025-05-09 17:37:14,3.36,ft,A
2025-05-09 16:45:00,2025-05-09 17:37:14,3.36,ft,A
2025-05-09 16:30:00,2025-05-09 17:37:14,3.37,ft,A
2025-05-09 16:15:00,2025-05-09 16:37:12,3.36,ft,A
2025-05-09 16:00:00,2025-05-09 16:37:12,3.34,ft,A
2025-05-09 15:45:00,2025-05-09 16:37:12,3.34,ft,A
2025-05-09 15:30:00,2025-05-09 16:37:12,3.34,ft,A
2025-05-09 15:15:00,2025-05-09 15:37:12,3.35,ft,A
2025-05-09 15:00:00,2025-05-09 15:37:12,3.35,ft,A
2025-05-09 14:45:00,2025-05-09 15:37:12,3.34,ft,A
2025-05-09 14:30:00,2025-05-09 15:37:12,3.36,ft,A
2025-05-09 14:15:00,2025-05-09 14:37:13,3.37,ft,A
2025-05-09 14:00:00,2025-05-09 14:37:13,3.38,ft,A
2025-05-09 13:45:00,2025-05-09 14:37:13,3.40,ft,A
2025-05-09 13:30:00,2025-05-09 14:37:13,3.39,ft,A
2025-05-09 13:15:00,2025-05-09 13:37:14,3.39,ft,A
2025-05-09 13:00:00,2025-05-09 13:37:14,3.41,ft,A
2025-05-09 12:45:00,2025-05-09 13:37:14,3.41,ft,A
2025-05-09 12:30:00,2025-05-09 13:37:14,3.42,ft,A
2025-05-09 12:15:00,2025-05-09 12:37:13,3.43,ft,A
2025-05-09 12:00:00,2025-05-09 12:37:13,3.44,ft,A
2025-05-09 11:45:00,2025-05-09 12:37:13,3.43,ft,A
2025-05-09 11:30:00,2025-05-09 12:37:13,3.44,ft,A
2025-05-09 11:15:00,2025-05-09 11:37:11,3.44,ft,A
2025-05-09 11:00:00,2025-05-09 11:37:11,3.44,ft,A
2025-05-09 10:45:00,2025-05-09 11:37:11,3.45,ft,A
2025-05-09 10:30:00,2025-05-09 11:37:11,3.43,ft,A
2025-05-09 10:15:00,2025-05-09 10:37:14,3.45,ft,A
2025-05-09 10:00:00,2025-05-09 10:37:14,3.44,ft,A
2025-05-09 09:45:00,2025-05-09 10:37:14,3.44,ft,A
2025-05-09 09:30:00,2025-05-09 10:37:14,3.45,ft,A
2025-05-09 09:15:00,2025-05-09 09:37:11,3.44,ft,A
2025-05-09 09:00:00,2025-05-09 09:37:11,3.44,ft,A
2025-05-09 08:45:00,2025-05-09 09:37:11,3.43,ft,A
2025-05-09 08:30:00,2025-05-09 09:37:11,3.40,ft,A
2025-05-09 08:15:00,2025-05-09 08:37:14,3.43,ft,A
2025-05-09 08:00:00,2025-05-09 08:37:14,3.43,ft,A
2025-05-09 07:45:00,2025-05-09 08:37:14,3.40,ft,A
2025-05-09 07:30:00,2025-05-09 08:37:14,3.40,ft,A
2025-05-09 07:15:00,2025-05-09 07:37:14,3.36,ft,A
2025-05-09 07:00:00,2025-05-09 07:37:14,3.39,ft,A
2025-05-09 06:45:00,2025-05-09 07:37:14,3.40,ft,A
2025-05-09 06:30:00,2025-05-09 07:37:14,3.40,ft,A
2025-05-09 06:15:00,2025-05-09 06:37:10,3.39,ft,A
2025-05-09 06:00:00,2025-05-09 06:37:10,3.35,ft,A
2025-05-09 05:45:00,2025-05-09 06:37:10,3.37,ft,A
2025-05-09 05:30:00,2025-05-09 06:37:10,3.38,ft,A
2025-05-09 05:15:00,2025-05-09 05:37:13,3.37,ft,A
2025-05-09 05:00:00,2025-05-09 05:37:13,3.37,ft,A
2025-05-09 04:45:00,2025-05-09 05:37:13,3.37,ft,A
2025-05-09 04:30:00,2025-05-09 05:37:13,3.37,ft,A
2025-05-09 04:15:00,2025-05-09 04:37:10,3.37,ft,A
2025-05-09 04:00:00,2025-05-09 04:37:10,3.37,ft,A
2025-05-09 03:45:00,2025-05-09 04:37:10,3.37,ft,A
2025-05-09 03:30:00,2025-05-09 04:37:10,3.38,ft,A
2025-05-09 03:15:00,2025-05-09 03:37:11,3.38,ft,A
2025-05-09 03:00:00,2025-05-09 03:37:11,3.38,ft,A
2025-05-09 02:45:00,2025-05-09 03:37:11,3.38,ft,A
2025-05-09 02:30:00,2025-05-09 03:37:11,3.38,ft,A
2025-05-09 02:15:00,2025-05-09 02:37:12,3.39,ft,A
2025-05-09 02:00:00,2025-05-09 02:37:12,3.40,ft,A
2025-05-09 01:45:00,2025-05-09 02:37:12,3.41,ft,A
2025-05-09 01:30:00,2025-05-09 02:37:11,3.41,ft,A
2025-05-09 01:15:00,2025-05-09 01:37:12,3.41,ft,A
2025-05-09 01:00:00,2025-05-09 01:37:12,3.43,ft,A
2025-05-09 00:45:00,2025-05-09 01:37:12,3.44,ft,A
2025-05-09 00:30:00,2025-05-09 01:37:11,3.45,ft,A
2025-05-09 00:15:00,2025-05-09 00:37:14,3.46,ft,A
2025-05-09 00:00:00,2025-05-09 00:37:14,3.46,ft,A
2025-05-08 23:45:00,2025-05-09 00:37:14,3.48,ft,A
2025-05-08 23:30:00,2025-05-09 00:37:14,3.49,ft,A
2025-05-08 23:15:00,2025-05-08 23:37:13,3.50,ft,A
2025-05-08 23:00:00,2025-05-08 23:37:13,3.51,ft,A
2025-05-08 22:45:00,2025-05-08 23:37:13,3.53,ft,A
2025-05-08 22:30:00,2025-05-08 23:37:13,3.53,ft,A
2025-05-08 22:15:00,2025-05-08 22:37:13,3.55,ft,A
2025-05-08 22:00:00,2025-05-08 22:37:13,3.55,ft,A
2025-05-08 21:45:00,2025-05-08 22:37:13,3.56,ft,A
2025-05-08 21:30:00,2025-05-08 22:37:13,3.56,ft,A
2025-05-08 21:15:00,2025-05-08 21:37:12,3.57,ft,A
2025-05-08 21:00:00,2025-05-08 21:37:12,3.57,ft,A
2025-05-08 20:45:00,2025-05-08 21:37:12,3.57,ft,A
2025-05-08 20:30:00,2025-05-08 21:37:12,3.57,ft,A
2025-05-08 20:15:00,2025-05-08 20:37:11,3.57,ft,A
2025-05-08 20:00:00,2025-05-08 20:37:11,3.57,ft,A
2025-05-08 19:45:00,2025-05-08 20:37:11,3.57,ft,A
2025-05-08 19:30:00,2025-05-08 20:37:11,3.53,ft,A
2025-05-08 19:15:00,2025-05-08 19:37:12,3.52,ft,A
2025-05-08 19:00:00,2025-05-08 19:37:12,3.53,ft,A
2025-05-08 18:45:00,2025-05-08 19:37:12,3.48,ft,A
2025-05-08 18:30:00,2025-05-08 19:37:12,3.51,ft,A
2025-05-08 18:15:00,2025-05-08 18:37:13,3.50,ft,A
2025-05-08 18:00:00,2025-05-08 18:37:13,3.50,ft,A
2025-05-08 17:45:00,2025-05-08 18:37:13,3.48,ft,A
2025-05-08 17:30:00,2025-05-08 18:37:13,3.48,ft,A
2025-05-08 17:15:00,2025-05-08 17:37:12,3.46,ft,A
2025-05-08 17:00:00,2025-05-08 17:37:12,3.45,ft,A
2025-05-08 16:45:00,2025-05-08 17:37:12,3.45,ft,A
2025-05-08 16:30:00,2025-05-08 17:37:12,3.45,ft,A
2025-05-08 16:15:00,2025-05-08 16:37:10,3.45,ft,A
2025-05-08 16:00:00,2025-05-08 16:37:10,3.46,ft,A
2025-05-08 15:45:00,2025-05-08 16:37:10,3.45,ft,A
2025-05-08 15:30:00,2025-05-08 16:37:10,3.46,ft,A
2025-05-08 15:15:00,2025-05-08 15:37:12,3.45,ft,A
2025-05-08 15:00:00,2025-05-08 15:37:12,3.45,ft,A
2025-05-08 14:45:00,2025-05-08 15:37:12,3.45,ft,A
2025-05-08 14:30:00,2025-05-08 15:37:12,3.46,ft,A
2025-05-08 14:15:00,2025-05-08 14:37:13,3.46,ft,A
2025-05-08 14:00:00,2025-05-08 14:37:13,3.46,ft,A
2025-05-08 13:45:00,2025-05-08 14:37:13,3.45,ft,A
2025-05-08 13:30:00,2025-05-08 14:37:13,3.44,ft,A
2025-05-08 13:15:00,2025-05-08 13:37:13,3.47,ft,A
2025-05-08 13:00:00,2025-05-08 13:37:13,3.49,ft,A
2025-05-08 12:45:00,2025-05-08 13:37:13,3.49,ft,A
2025-05-08 12:30:00,2025-05-08 13:37:13,3.51,ft,A
2025-05-08 12:15:00,2025-05-08 12:37:10,3.53,ft,A
2025-05-08 12:00:00,2025-05-08 12:37:10,3.52,ft,A
2025-05-08 11:45:00,2025-05-08 12:37:10,3.54,ft,A
2025-05-08 11:30:00,2025-05-08 12:37:10,3.55,ft,A
2025-05-08 11:15:00,2025-05-08 11:37:13,3.56,ft,A
2025-05-08 11:00:00,2025-05-08 11:37:13,3.56,ft,A
2025-05-08 10:45:00,2025-05-08 11:37:13,3.56,ft,A
2025-05-08 10:30:00,2025-05-08 11:37:13,3.57,ft,A
2025-05-08 10:15:00,2025-05-08 10:37:13,3.57,ft,A
2025-05-08 10:00:00,2025-05-08 10:37:13,3.57,ft,A
2025-05-08 09:45:00,2025-05-08 10:37:13,3.57,ft,A
2025-05-08 09:30:00,2025-05-08 10:37:13,3.57,ft,A
2025-05-08 09:15:00,2025-05-08 09:37:11,3.56,ft,A
2025-05-08 09:00:00,2025-05-08 09:37:11,3.56,ft,A
2025-05-08 08:45:00,2025-05-08 09:37:11,3.55,ft,A
2025-05-08 08:30:00,2025-05-08 09:37:11,3.55,ft,A
2025-05-08 08:15:00,2025-05-08 08:37:11,3.52,ft,A
2025-05-08 08:00:00,2025-05-08 08:37:11,3.51,ft,A
2025-05-08 07:45:00,2025-05-08 08:37:11,3.50,ft,A
2025-05-08 07:30:00,2025-05-08 08:37:11,3.48,ft,A
2025-05-08 07:15:00,2025-05-08 07:37:14,3.47,ft,A
2025-05-08 07:00:00,2025-05-08 07:37:14,3.46,ft,A
2025-05-08 06:45:00,2025-05-08 07:37:14,3.45,ft,A
2025-05-08 06:30:00,2025-05-08 07:37:14,3.44,ft,A
2025-05-08 06:15:00,2025-05-08 06:37:12,3.43,ft,A
2025-05-08 06:00:00,2025-05-08 06:37:12,3.42,ft,A
2025-05-08 05:45:00,2025-05-08 06:37:12,3.42,ft,A
2025-05-08 05:30:00,2025-05-08 06:37:12,3.42,ft,A
2025-05-08 05:15:00,2025-05-08 05:52:10,3.41,ft,A
2025-05-08 05:00:00,2025-05-08 05:52:10,3.41,ft,A
2025-05-08 04:45:00,2025-05-08 05:52:10,3.40,ft,A
2025-05-08 04:30:00,2025-05-08 05:52:10,3.40,ft,A
2025-05-08 04:15:00,2025-05-08 04:37:12,3.40,ft,A
2025-05-08 04:00:00,2025-05-08 04:37:12,3.41,ft,A
2025-05-08 03:45:00,2025-05-08 04:37:12,3.41,ft,A
2025-05-08 03:30:00,2025-05-08 04:37:12,3.42,ft,A
2025-05-08 03:15:00,2025-05-08 03:37:13,3.41,ft,A
2025-05-08 03:00:00,2025-05-08 03:37:12,3.42,ft,A
2025-05-08 02:45:00,2025-05-08 03:37:12,3.43,ft,A
2025-05-08 02:30:00,2025-05-08 03:37:12,3.43,ft,A
2025-05-08 02:15:00,2025-05-08 02:37:12,3.43,ft,A
2025-05-08 02:00:00,2025-05-08 02:37:12,3.44,ft,A
2025-05-08 01:45:00,2025-05-08 02:37:12,3.44,ft,A
2025-05-08 01:30:00,2025-05-08 02:37:12,3.45,ft,A
2025-05-08 01:15:00,2025-05-08 01:37:12,3.46,ft,A
2025-05-08 01:00:00,2025-05-08 01:37:12,3.46,ft,A
2025-05-08 00:45:00,2025-05-08 01:37:12,3.47,ft,A
2025-05-08 00:30:00,2025-05-08 01:37:12,3.47,ft,A
2025-05-08 00:15:00,2025-05-08 00:37:11,3.48,ft,A
2025-05-08 00:00:00,2025-05-08 00:37:11,3.49,ft,A
2025-05-07 23:45:00,2025-05-08 00:37:11,3.49,ft,A
2025-05-07 23:30:00,2025-05-08 00:37:10,3.49,ft,A
2025-05-07 23:15:00,2025-05-07 23:37:11,3.49,ft,A
2025-05-07 23:00:00,2025-05-07 23:37:11,3.49,ft,A
2025-05-07 22:45:00,2025-05-07 23:37:11,3.49,ft,A
2025-05-07 22:30:00,2025-05-07 23:37:11,3.48,ft,A
2025-05-07 22:15:00,2025-05-07 22:37:12,3.47,ft,A
2025-05-07 22:00:00,2025-05-07 22:37:12,3.46,ft,A
2025-05-07 21:45:00,2025-05-07 22:37:12,3.46,ft,A
2025-05-07 21:30:00,2025-05-07 22:37:12,3.45,ft,A
2025-05-07 21:15:00,2025-05-07 21:37:11,3.44,ft,A
2025-05-07 21:00:00,2025-05-07 21:37:11,3.42,ft,A
2025-05-07 20:45:00,2025-05-07 21:37:11,3.40,ft,A
2025-05-07 20:30:00,2025-05-07 21:37:11,3.40,ft,A
2025-05-07 20:15:00,2025-05-07 20:37:09,3.38,ft,A
2025-05-07 20:00:00,2025-05-07 20:37:09,3.36,ft,A
2025-05-07 19:45:00,2025-05-07 20:37:09,3.34,ft,A
2025-05-07 19:30:00,2025-05-07 20:37:09,3.32,ft,A
2025-05-07 19:15:00,2025-05-07 19:37:13,3.29,ft,A
2025-05-07 19:00:00,2025-05-07 19:37:13,3.27,ft,A
2025-05-07 18:45:00,2025-05-07 19:37:13,3.24,ft,A
2025-05-07 18:30:00,2025-05-07 19:37:13,3.21,ft,A
2025-05-07 18:15:00,2025-05-07 18:37:11,3.19,ft,A
2025-05-07 18:00:00,2025-05-07 18:37:11,3.17,ft,A
2025-05-07 17:45:00,2025-05-07 18:37:11,3.15,ft,A
2025-05-07 17:30:00,2025-05-07 18:37:11,3.12,ft,A
2025-05-07 17:15:00,2025-05-07 17:37:14,3.10,ft,A
2025-05-07 17:00:00,2025-05-07 17:37:14,3.09,ft,A
2025-05-07 16:45:00,2025-05-07 17:37:14,3.10,ft,A
2025-05-07 16:30:00,2025-05-07 17:37:14,3.10,ft,A
2025-05-07 16:15:00,2025-05-07 16:37:11,3.11,ft,A
2025-05-07 16:00:00,2025-05-07 16:37:11,3.11,ft,A
2025-05-07 15:45:00,2025-05-07 16:37:11,3.15,ft,A
2025-05-07 15:30:00,2025-05-07 16:37:11,3.16,ft,A
2025-05-07 15:15:00,2025-05-07 15:37:14,3.16,ft,A
2025-05-07 15:00:00,2025-05-07 15:37:14,3.20,ft,A
2025-05-07 14:45:00,2025-05-07 15:37:14,3.21,ft,A
2025-05-07 14:30:00,2025-05-07 15:37:14,3.22,ft,A
2025-05-07 14:15:00,2025-05-07 14:37:12,3.20,ft,A
2025-05-07 14:00:00,2025-05-07 14:37:12,3.25,ft,A
2025-05-07 13:45:00,2025-05-07 14:37:12,3.23,ft,A
2025-05-07 13:30:00,2025-05-07 14:37:12,3.24,ft,A
2025-05-07 13:15:00,2025-05-07 13:37:14,3.26,ft,A
2025-05-07 13:00:00,2025-05-07 13:37:14,3.23,ft,A
2025-05-07 12:45:00,2025-05-07 13:37:14,3.26,ft,A
2025-05-07 12:30:00,2025-05-07 13:37:14,3.25,ft,A
2025-05-07 12:15:00,2025-05-07 12:37:14,3.28,ft,A
2025-05-07 12:00:00,2025-05-07 12:37:14,3.27,ft,A
2025-05-07 11:45:00,2025-05-07 12:37:14,3.23,ft,A
2025-05-07 11:30:00,2025-05-07 12:37:14,3.26,ft,A
2025-05-07 11:15:00,2025-05-07 11:37:12,3.24,ft,A
2025-05-07 11:00:00,2025-05-07 11:37:12,3.25,ft,A
2025-05-07 10:45:00,2025-05-07 11:37:12,3.23,ft,A
2025-05-07 10:30:00,2025-05-07 11:37:12,3.24,ft,A
2025-05-07 10:15:00,2025-05-07 10:37:12,3.22,ft,A
2025-05-07 10:00:00,2025-05-07 10:37:12,3.23,ft,A
2025-05-07 09:45:00,2025-05-07 10:37:12,3.19,ft,A
2025-05-07 09:30:00,2025-05-07 10:37:12,3.18,ft,A
2025-05-07 09:15:00,2025-05-07 09:37:11,3.14,ft,A
2025-05-07 09:00:00,2025-05-07 09:37:11,3.19,ft,A
2025-05-07 08:45:00,2025-05-07 09:37:11,3.19,ft,A
2025-05-07 08:30:00,2025-05-07 09:37:11,3.18,ft,A
2025-05-07 08:15:00,2025-05-07 08:37:12,3.18,ft,A
2025-05-07 08:00:00,2025-05-07 08:37:12,3.18,ft,A
2025-05-07 07:45:00,2025-05-07 08:37:12,3.17,ft,A
2025-05-07 07:30:00,2025-05-07 08:37:12,3.16,ft,A
2025-05-07 07:15:00,2025-05-07 07:37:13,3.16,ft,A
2025-05-07 07:00:00,2025-05-07 07:37:13,3.16,ft,A
2025-05-07 06:45:00,2025-05-07 07:37:13,3.17,ft,A
2025-05-07 06:30:00,2025-05-07 07:37:13,3.16,ft,A
2025-05-07 06:15:00,2025-05-07 06:52:11,3.17,ft,A
2025-05-07 06:00:00,2025-05-07 06:52:11,3.17,ft,A
2025-05-07 05:45:00,2025-05-07 06:52:11,3.18,ft,A
2025-05-07 05:30:00,2025-05-07 06:52:11,3.18,ft,A
2025-05-07 05:15:00,2025-05-07 05:37:10,3.19,ft,A
2025-05-07 05:00:00,2025-05-07 05:37:10,3.19,ft,A
2025-05-07 04:45:00,2025-05-07 05:37:10,3.20,ft,A
2025-05-07 04:30:00,2025-05-07 05:37:10,3.21,ft,A
2025-05-07 04:15:00,2025-05-07 04:37:14,3.21,ft,A
2025-05-07 04:00:00,2025-05-07 04:37:14,3.22,ft,A
2025-05-07 03:45:00,2025-05-07 04:37:14,3.24,ft,A
2025-05-07 03:30:00,2025-05-07 04:37:14,3.25,ft,A
2025-05-07 03:15:00,2025-05-07 03:37:12,3.25,ft,A
2025-05-07 03:00:00,2025-05-07 03:37:12,3.26,ft,A
2025-05-07 02:45:00,2025-05-07 03:37:12,3.28,ft,A
2025-05-07 02:30:00,2025-05-07 03:37:12,3.30,ft,A
2025-05-07 02:15:00,2025-05-07 02:52:13,3.31,ft,A
2025-05-07 02:00:00,2025-05-07 02:52:13,3.35,ft,A
2025-05-07 01:45:00,2025-05-07 02:52:13,3.37,ft,A
2025-05-07 01:30:00,2025-05-07 02:52:13,3.39,ft,A
2025-05-07 01:15:00,2025-05-07 01:37:13,3.41,ft,A
2025-05-07 01:00:00,2025-05-07 01:37:13,3.43,ft,A
2025-05-07 00:45:00,2025-05-07 01:37:13,3.44,ft,A
2025-05-07 00:30:00,2025-05-07 01:37:13,3.46,ft,A
2025-05-07 00:15:00,2025-05-07 00:37:11,3.46,ft,A
2025-05-07 00:00:00,2025-05-07 00:37:11,3.46,ft,A
2025-05-06 23:45:00,2025-05-07 00:37:11,3.46,ft,A
2025-05-06 23:30:00,2025-05-07 00:37:11,3.47,ft,A
2025-05-06 23:15:00,2025-05-06 23:37:12,3.48,ft,A
2025-05-06 23:00:00,2025-05-06 23:37:12,3.48,ft,A
2025-05-06 22:45:00,2025-05-06 23:37:12,3.48,ft,A
2025-05-06 22:30:00,2025-05-06 23:37:12,3.49,ft,A
2025-05-06 22:15:00,2025-05-06 22:37:12,3.50,ft,A
2025-05-06 22:00:00,2025-05-06 22:37:12,3.50,ft,A
2025-05-06 21:45:00,2025-05-06 22:37:12,3.51,ft,A
2025-05-06 21:30:00,2025-05-06 22:37:12,3.49,ft,A
2025-05-06 21:15:00,2025-05-06 21:37:10,3.51,ft,A
2025-05-06 21:00:00,2025-05-06 21:37:10,3.52,ft,A
2025-05-06 20:45:00,2025-05-06 21:37:10,3.52,ft,A
2025-05-06 20:30:00,2025-05-06 21:37:10,3.53,ft,A
2025-05-06 20:15:00,2025-05-06 20:37:14,3.48,ft,A
2025-05-06 20:00:00,2025-05-06 20:37:14,3.49,ft,A
2025-05-06 19:45:00,2025-05-06 20:37:14,3.50,ft,A
2025-05-06 19:30:00,2025-05-06 20:37:14,3.46,ft,A
2025-05-06 19:15:00,2025-05-06 19:37:11,3.48,ft,A
2025-05-06 19:00:00,2025-05-06 19:37:11,3.48,ft,A
2025-05-06 18:45:00,2025-05-06 19:37:11,3.45,ft,A
2025-05-06 18:30:00,2025-05-06 19:37:11,3.45,ft,A
2025-05-06 18:15:00,2025-05-06 18:37:14,3.44,ft,A
2025-05-06 18:00:00,2025-05-06 18:37:14,3.40,ft,A
2025-05-06 17:45:00,2025-05-06 18:37:14,3.42,ft,A
2025-05-06 17:30:00,2025-05-06 18:37:14,3.40,ft,A
2025-05-06 17:15:00,2025-05-06 17:37:14,3.38,ft,A
2025-05-06 17:00:00,2025-05-06 17:37:14,3.36,ft,A
2025-05-06 16:45:00,2025-05-06 17:37:14,3.34,ft,A
2025-05-06 16:30:00,2025-05-06 17:37:14,3.35,ft,A
2025-05-06 16:15:00,2025-05-06 16:37:10,3.34,ft,A
2025-05-06 16:00:00,2025-05-06 16:37:10,3.33,ft,A
2025-05-06 15:45:00,2025-05-06 16:37:10,3.24,ft,A
2025-05-06 15:30:00,2025-05-06 16:37:10,3.18,ft,A
2025-05-06 15:15:00,2025-05-06 15:37:58,3.17,ft,A
2025-05-06 15:00:00,2025-05-06 15:37:58,3.11,ft,A
2025-05-06 14:45:00,2025-05-06 15:37:58,3.11,ft,A
2025-05-06 14:30:00,2025-05-06 15:37:58,3.08,ft,A
2025-05-06 14:15:00,2025-05-06 14:37:17,3.04,ft,A
2025-05-06 14:00:00,2025-05-06 14:37:17,3.00,ft,A
2025-05-06 13:45:00,2025-05-06 14:37:17,2.99,ft,A
2025-05-06 13:30:00,2025-05-06 14:37:17,2.95,ft,A
2025-05-06 13:15:00,2025-05-06 13:37:13,2.93,ft,A
2025-05-06 13:00:00,2025-05-06 13:37:13,2.91,ft,A
2025-05-06 12:45:00,2025-05-06 13:37:13,2.89,ft,A
2025-05-06 12:30:00,2025-05-06 13:37:13,2.86,ft,A
2025-05-06 12:15:00,2025-05-06 12:37:14,2.86,ft,A
2025-05-06 12:00:00,2025-05-06 12:37:14,2.86,ft,A
2025-05-06 11:45:00,2025-05-06 12:37:14,2.83,ft,A
2025-05-06 11:30:00,2025-05-06 12:37:14,2.82,ft,A
2025-05-06 11:15:00,2025-05-06 11:37:15,2.79,ft,A
2025-05-06 11:00:00,2025-05-06 11:37:15,2.83,ft,A
2025-05-06 10:45:00,2025-05-06 11:37:15,2.83,ft,A
2025-05-06 10:30:00,2025-05-06 11:37:15,2.83,ft,A
2025-05-06 10:15:00,2025-05-06 10:37:18,2.82,ft,A
2025-05-06 10:00:00,2025-05-06 10:37:18,2.87,ft,A
2025-05-06 09:45:00,2025-05-06 10:37:18,2.87,ft,A
2025-05-06 09:30:00,2025-05-06 10:37:17,2.86,ft,A
2025-05-06 09:15:00,2025-05-06 09:37:18,2.88,ft,A
2025-05-06 09:00:00,2025-05-06 09:37:18,2.88,ft,A
2025-05-06 08:45:00,2025-05-06 09:37:18,2.89,ft,A
2025-05-06 08:30:00,2025-05-06 09:37:18,2.89,ft,A
2025-05-06 08:15:00,2025-05-06 08:37:16,2.89,ft,A
2025-05-06 08:00:00,2025-05-06 08:37:16,2.90,ft,A
2025-05-06 07:45:00,2025-05-06 08:37:16,2.90,ft,A
2025-05-06 07:30:00,2025-05-06 08:37:16,2.91,ft,A
2025-05-06 07:15:00,2025-05-06 07:37:17,2.90,ft,A
2025-05-06 07:00:00,2025-05-06 07:37:17,2.90,ft,A
2025-05-06 06:45:00,2025-05-06 07:37:17,2.90,ft,A
2025-05-06 06:30:00,2025-05-06 07:37:17,2.89,ft,A
2025-05-06 06:15:00,2025-05-06 06:37:15,2.89,ft,A
2025-05-06 06:00:00,2025-05-06 06:37:15,2.88,ft,A
2025-05-06 05:45:00,2025-05-06 06:37:15,2.88,ft,A
2025-05-06 05:30:00,2025-05-06 06:37:15,2.87,ft,A
2025-05-06 05:15:00,2025-05-06 05:52:16,2.85,ft,A
2025-05-06 05:00:00,2025-05-06 05:52:16,2.85,ft,A
2025-05-06 04:45:00,2025-05-06 05:52:16,2.85,ft,A
2025-05-06 04:30:00,2025-05-06 05:52:16,2.83,ft,A
2025-05-06 04:15:00,2025-05-06 04:37:14,2.81,ft,A
2025-05-06 04:00:00,2025-05-06 04:37:14,2.81,ft,A
2025-05-06 03:45:00,2025-05-06 04:37:14,2.80,ft,A
2025-05-06 03:30:00,2025-05-06 04:37:14,2.79,ft,A
2025-05-06 03:15:00,2025-05-06 03:37:19,2.77,ft,A
2025-05-06 03:00:00,2025-05-06 03:37:18,2.77,ft,A
2025-05-06 02:45:00,2025-05-06 03:37:18,2.75,ft,A
2025-05-06 02:30:00,2025-05-06 03:37:18,2.74,ft,A
2025-05-06 02:15:00,2025-05-06 02:37:12,2.73,ft,A
2025-05-06 02:00:00,2025-05-06 02:37:12,2.72,ft,A
2025-05-06 01:45:00,2025-05-06 02:37:12,2.71,ft,A
2025-05-06 01:30:00,2025-05-06 02:37:12,2.71,ft,A
2025-05-06 01:15:00,2025-05-06 01:37:14,2.70,ft,A
2025-05-06 01:00:00,2025-05-06 01:37:14,2.69,ft,A
